offsetCenter,differenceForward,steeringAngle
-0.858,0.0215,-0.2
-0.845,0.0185,-0.2
-0.846,0.0173,-0.2
-0.845,0.0165,-0.1
-0.844,0.0174,-0.1
-0.843,0.0192,-0.1
-0.832,0.0197,-0.1
-0.831,0.023,-0.1
-0.829,0.0265,-0.1
-0.826,0.0307,-0.1
-0.821,0.0361,-0.0
-0.802,0.0461,-0.1
-0.796,0.0509,-0.1
-0.788,0.0557,-0.1
-0.778,0.0602,-0.1
-0.761,0.0608,-0.1
-0.75,0.066,-0.1
-0.738,0.0703,-0.1
-0.723,0.075,-0.0
-0.707,0.0826,-0.0
-0.687,0.0879,-0.1
-0.666,0.0958,-0.1
-0.649,0.1008,-0.1
-0.63,0.1053,-0.1
-0.607,0.1078,-0.1
-0.588,0.1031,-0.0
-0.566,0.1001,-0.0
-0.545,0.098,-0.0
-0.525,0.097,-0.0
-0.501,0.0957,-0.0
-0.482,0.0948,-0.1
-0.463,0.0914,-0.1
-0.447,0.0875,-0.1
-0.432,0.083,-0.1
-0.414,0.0787,-0.0
-0.397,0.0759,-0.0
-0.381,0.0745,-0.0
-0.365,0.0732,-0.0
-0.349,0.073,-0.0
-0.335,0.0716,-0.1
-0.322,0.0691,-0.1
-0.309,0.0641,-0.1
-0.294,0.0603,-0.0
-0.282,0.058,-0.0
-0.269,0.0567,-0.0
-0.258,0.0558,-0.0
-0.248,0.0554,-0.0
-0.236,0.0548,-0.0
-0.225,0.0549,-0.0
-0.213,0.0535,-0.1
-0.203,0.0498,-0.1
-0.193,0.0468,-0.0
-0.184,0.0447,-0.0
-0.176,0.0436,-0.0
-0.167,0.0427,-0.0
-0.158,0.0424,-0.0
-0.149,0.0419,-0.0
-0.141,0.0419,-0.0
-0.13,0.0413,-0.0
-0.123,0.0409,-0.1
-0.116,0.0376,-0.1
-0.108,0.035,-0.0
-0.102,0.0332,-0.0
-0.095,0.0322,-0.0
-0.088,0.0313,-0.0
-0.082,0.0311,-0.0
-0.076,0.0306,-0.0
-0.069,0.0308,-0.0
-0.061,0.0302,-0.0
-0.056,0.0298,-0.1
-0.05,0.0286,-0.0
-0.044,0.0283,-0.0
-0.039,0.0277,-0.0
-0.034,0.0277,-0.0
-0.029,0.0269,-0.1
-0.023,0.0262,-0.0
-0.018,0.0253,-0.0
-0.012,0.0254,-0.0
-0.006,0.0249,-0.0
-0.002,0.0242,-0.1
0.003,0.0228,-0.0
0.008,0.0223,-0.0
0.012,0.0217,-0.0
0.016,0.0216,-0.0
0.02,0.0206,-0.1
0.024,0.0198,-0.0
0.029,0.0189,-0.0
0.033,0.0189,-0.0
0.036,0.0176,-0.1
0.04,0.0167,-0.0
0.044,0.0157,-0.0
0.047,0.0156,-0.0
0.051,0.0151,-0.0
0.054,0.0151,-0.0
0.057,0.0148,-0.0
0.059,0.0149,-0.0
0.062,0.0147,-0.0
0.064,0.0141,-0.1
0.069,0.0127,-0.0
0.072,0.0117,-0.0
0.074,0.0118,-0.0
0.077,0.0115,-0.0
0.079,0.0113,-0.0
0.081,0.0114,-0.0
0.083,0.0111,-0.0
0.085,0.0113,-0.0
0.087,0.0101,-0.1
0.089,0.0092,-0.0
0.091,0.0082,-0.0
0.093,0.008,-0.0
0.095,0.0075,-0.0
1.038,0.0386,0.4
1.028,0.0432,0.4
1.019,0.048,0.3
1.01,0.0528,0.3
1.104,0.0398,0.3
1.096,0.0443,0.3
1.088,0.048,0.2
1.081,0.0503,0.2
1.164,0.0341,0.2
1.157,0.0346,0.2
1.149,0.0334,0.1
1.142,0.0303,0.2
1.211,0.0096,0.2
1.202,0.007,0.2
1.194,0.0045,0.2
1.185,0.0021,0.2
1.235,0.0177,0.2
1.223,0.0204,0.1
1.209,0.0258,0.1
1.196,0.0315,0.1
1.226,0.0563,0.1
1.209,0.0632,0.2
1.191,0.0692,0.2
1.174,0.0737,0.2
1.183,0.0954,0.1
1.159,0.1012,0.1
1.134,0.1083,0.1
1.109,0.1153,0.1
1.096,0.1403,0.1
1.067,0.1476,0.1
1.035,0.156,0.1
1.006,0.1631,0.2
0.976,0.1793,0.1
0.942,0.1723,0.1
0.908,0.1655,0.1
0.876,0.1586,0.1
0.842,0.1515,0.1
0.815,0.1456,0.1
0.786,0.139,0.1
0.759,0.1325,0.1
0.733,0.1274,0.0
0.708,0.1242,0.0
0.683,0.1216,0.1
0.662,0.1181,0.1
0.642,0.1139,0.1
0.618,0.1076,0.1
0.598,0.1035,0.0
0.577,0.1004,0.0
0.555,0.0987,0.0
0.538,0.0972,0.1
0.519,0.096,0.0
0.5,0.0949,0.0
0.483,0.0941,0.1
0.467,0.0914,0.1
0.451,0.0879,0.1
0.435,0.083,0.1
0.42,0.0777,0.1
0.405,0.0731,0.0
0.388,0.0702,0.0
0.375,0.0685,0.0
0.359,0.0676,0.0
0.347,0.0668,0.0
0.335,0.0659,0.1
0.323,0.0647,0.0
0.31,0.0642,0.0
0.298,0.0636,0.0
0.287,0.0635,0.0
0.275,0.0625,0.1
0.265,0.0602,0.1
0.252,0.0549,0.1
0.242,0.0512,0.0
0.231,0.0488,0.0
0.223,0.0476,0.0
0.214,0.0464,0.0
0.203,0.046,0.0
0.196,0.0457,0.0
0.187,0.0452,0.0
0.178,0.0452,0.0
0.169,0.0449,0.0
0.161,0.0444,0.1
0.153,0.0434,0.0
0.144,0.043,0.0
0.137,0.0421,0.1
0.131,0.0399,0.1
0.123,0.0372,0.0
0.116,0.0357,0.0
0.109,0.0346,0.0
0.102,0.0341,0.0
0.094,0.0335,0.0
0.089,0.0335,0.0
0.083,0.0326,0.1
0.076,0.0318,0.0
0.071,0.0312,0.0
0.065,0.0309,0.0
0.059,0.0306,0.0
0.053,0.0306,0.0
0.048,0.0298,0.1
0.042,0.0291,0.0
0.037,0.0287,0.0
0.03,0.028,0.0
0.022,0.0273,0.1
0.017,0.0263,0.0
0.012,0.0259,0.0
0.006,0.0254,0.0
0.003,0.0247,0.1
-0.003,0.0236,0.0
-0.007,0.0233,0.0
-0.011,0.0223,0.1
-0.015,0.0214,0.0
-0.019,0.0197,0.1
-0.023,0.0185,0.0
-0.027,0.0173,0.0
-0.03,0.0168,0.0
-0.033,0.0167,0.0
-0.036,0.0163,0.0
-0.039,0.0163,0.0
-0.043,0.016,0.0
-0.045,0.0161,0.0
-0.049,0.0159,0.0
-0.052,0.0161,0.0
-0.055,0.0159,0.0
-0.057,0.0155,0.1
-0.06,0.0147,0.0
-0.062,0.0143,0.0
-0.065,0.0139,0.0
-0.068,0.0138,0.0
-0.07,0.0136,0.0
-0.072,0.013,0.1
-0.075,0.0116,0.0
-0.077,0.0112,0.0
-0.08,0.0107,0.0
-0.082,0.0106,0.0
-0.084,0.0103,0.0
-0.085,0.0096,0.1
-0.087,0.009,0.0
-0.088,0.008,0.1
-0.088,0.0056,0.1
-0.088,0.0015,0.1
-0.087,0.0031,0.1
-0.088,0.0074,0.0
-0.088,0.0098,0.0
-0.086,0.0116,0.0
-0.085,0.0124,0.0
-0.082,0.0136,0.1
-0.08,0.0146,0.0
-0.077,0.0156,0.1
-0.073,0.018,0.1
-0.069,0.0217,0.1
-0.064,0.0268,0.1
-0.058,0.0322,0.1
-0.052,0.0376,0.1
-0.043,0.0443,0.1
-0.036,0.0493,0.1
-0.028,0.0547,0.1
-0.02,0.0592,0.0
-0.009,0.0641,0.1
0.004,0.0684,0.1
0.016,0.0734,0.1
0.033,0.0796,0.1
0.049,0.0856,0.1
0.067,0.0919,0.1
0.083,0.0974,0.1
0.099,0.1028,0.1
0.113,0.1076,0.1
0.141,0.1166,0.2
0.16,0.1237,0.2
0.185,0.1338,0.2
0.207,0.1427,0.1
0.232,0.1513,0.1
0.261,0.1594,0.1
0.292,0.1674,0.1
0.32,0.1737,0.1
0.353,0.1805,0.1
0.384,0.187,0.2
0.399,0.1443,0.2
0.424,0.1422,0.2
0.456,0.1407,0.2
0.48,0.1403,0.2
0.494,0.1314,0.2
0.519,0.131,0.1
0.542,0.1292,0.1
0.566,0.1262,0.1
0.591,0.1231,0.2
0.592,0.1115,0.3
0.617,0.1099,0.2
0.64,0.109,0.2
0.661,0.1086,0.2
0.683,0.1085,0.2
0.675,0.0991,0.2
0.694,0.0986,0.1
0.715,0.0964,0.1
0.737,0.0932,0.1
0.716,0.0804,0.2
0.738,0.0773,0.3
0.76,0.076,0.3
0.779,0.0758,0.2
0.796,0.0758,0.2
0.763,0.066,0.2
0.779,0.0664,0.2
0.795,0.0668,0.2
0.832,0.0684,0.3
0.789,0.06,0.3
0.806,0.0629,0.3
0.825,0.0669,0.3
0.843,0.0707,0.2
0.794,0.0633,0.2
0.811,0.0657,0.2
0.827,0.0675,0.2
0.847,0.0697,0.3
0.867,0.0725,0.3
0.809,0.0654,0.3
0.826,0.0692,0.3
0.847,0.0742,0.3
0.867,0.0786,0.2
0.886,0.0821,0.2
0.818,0.0739,0.2
0.84,0.0764,0.2
0.861,0.0787,0.3
0.883,0.0817,0.3
0.811,0.0748,0.3
0.831,0.0789,0.3
0.854,0.0838,0.3
0.877,0.0885,0.2
0.9,0.092,0.2
0.814,0.0793,0.2
0.837,0.0792,0.2
0.866,0.0792,0.3
0.889,0.0799,0.3
0.857,0.0645,0.3
0.848,0.0665,0.3
0.84,0.0688,0.3
0.847,0.0712,0.3
0.872,0.0737,0.2
0.939,0.0581,0.2
0.931,0.059,0.3
0.923,0.0604,0.4
0.917,0.0628,0.4
1.022,0.0488,0.4
1.014,0.0534,0.4
1.007,0.0588,0.4
1.001,0.0645,0.3
1.096,0.0527,0.3
1.089,0.058,0.3
1.083,0.0623,0.2
1.079,0.0651,0.2
1.164,0.0494,0.2
1.159,0.0501,0.2
1.154,0.0493,0.1
1.15,0.0463,0.1
1.221,0.0241,0.1
1.215,0.0183,0.2
1.209,0.0137,0.2
1.202,0.0099,0.2
1.256,0.0106,0.2
1.246,0.0132,0.2
1.235,0.0163,0.1
1.223,0.0213,0.1
1.257,0.0448,0.1
1.242,0.0511,0.1
1.225,0.0585,0.1
1.209,0.0654,0.2
1.224,0.0883,0.2
1.202,0.0932,0.2
1.182,0.0972,0.1
1.157,0.1033,0.1
1.15,0.1262,0.1
1.121,0.1336,0.1
1.094,0.1407,0.1
1.066,0.148,0.1
1.037,0.1554,0.1
1.002,0.1761,0.2
0.974,0.17,0.1
0.943,0.1633,0.1
0.912,0.1567,0.1
0.884,0.1504,0.1
0.854,0.1437,0.1
0.827,0.1372,0.1
0.799,0.1321,0.0
0.77,0.1285,0.0
0.748,0.1268,0.0
0.724,0.1258,0.0
0.702,0.1244,0.1
0.68,0.1218,0.1
0.659,0.1178,0.1
0.637,0.1129,0.1
0.616,0.1074,0.1
0.592,0.1027,0.0
0.57,0.0996,0.0
0.552,0.0982,0.0
0.534,0.097,0.0
0.515,0.0966,0.0
0.497,0.0954,0.1
0.482,0.0933,0.1
0.464,0.089,0.1
0.449,0.0845,0.1
0.432,0.0802,0.0
0.413,0.0776,0.0
0.4,0.0763,0.0
0.385,0.0751,0.0
0.371,0.0746,0.0
0.342,0.0733,0.1
0.331,0.0711,0.1
0.319,0.0676,0.1
0.306,0.0641,0.0
0.292,0.0619,0.0
0.28,0.0605,0.0
0.269,0.0598,0.0
0.258,0.0586,0.1
0.246,0.0576,0.0
0.236,0.0567,0.0
0.225,0.0565,0.0
0.214,0.0554,0.1
0.206,0.0532,0.1
0.195,0.0503,0.0
0.185,0.0488,0.0
0.176,0.0469,0.1
0.167,0.0456,0.0
0.158,0.0446,0.0
0.149,0.0441,0.0
0.142,0.0429,0.1
0.133,0.042,0.0
0.124,0.041,0.0
0.117,0.0403,0.1
0.108,0.0388,0.0
0.1,0.0376,0.1
0.091,0.0356,0.0
0.086,0.0349,0.0
0.079,0.0345,0.0
0.074,0.0338,0.1
0.067,0.0326,0.0
0.061,0.0323,0.0
0.054,0.0318,0.0
0.048,0.0309,0.1
0.043,0.0298,0.0
0.037,0.0286,0.0
0.031,0.0282,0.0
0.026,0.0277,0.0
0.021,0.0271,0.1
0.016,0.0259,0.0
0.011,0.0255,0.0
0.005,0.0249,0.0
0.002,0.0243,0.1
-0.003,0.0234,0.0
-0.008,0.023,0.0
-0.012,0.0219,0.1
-0.016,0.021,0.0
-0.021,0.0201,0.0
-0.024,0.0199,0.0
-0.028,0.0195,0.0
-0.031,0.0189,0.1
-0.035,0.0177,0.0
-0.039,0.0173,0.0
-0.042,0.0168,0.0
-0.045,0.0162,0.1
-0.046,0.0138,0.1
-0.049,0.0112,0.0
-0.052,0.0091,0.0
-0.054,0.0082,0.0
-0.056,0.0078,0.0
-0.058,0.0072,0.0
-0.059,0.0072,0.0
-0.06,0.0069,0.0
-0.061,0.0063,0.1
-0.061,0.0039,0.1
-0.06,0.0004,0.1
-0.061,0.0031,0.0
-0.061,0.0053,0.0
-0.061,0.0068,0.0
-0.06,0.0074,0.0
-0.059,0.0082,0.0
-0.057,0.0082,0.0
-0.055,0.009,0.1
-0.052,0.0109,0.1
-0.048,0.0149,0.1
-0.045,0.0191,0.1
-0.042,0.0237,0.0
-0.039,0.0258,0.0
-0.035,0.0272,0.0
-0.03,0.028,0.0
-0.024,0.0292,0.1
-0.019,0.0302,0.0
-0.013,0.0315,0.1
-0.006,0.0339,0.1
0.002,0.0381,0.1
0.011,0.0431,0.1
0.019,0.0488,0.1
0.027,0.053,0.0
0.035,0.0561,0.0
0.045,0.0577,0.0
0.056,0.0569,0.0
0.068,0.0539,0.1
0.079,0.0526,0.1
0.09,0.0522,0.1
0.1,0.053,0.1
-0.115,0.0541,0.1
-0.137,0.0547,0.0
-0.157,0.0535,0.0
-0.179,0.0512,0.0
-0.201,0.0486,0.1
-0.222,0.0462,0.0
0.165,0.0365,0.1
0.175,0.0363,0.1
0.184,0.0373,0.1
0.192,0.0384,0.1
0.201,0.0402,0.1
0.209,0.0409,0.0
0.218,0.0398,0.0
0.226,0.0376,0.0
0.213,0.0302,0.1
0.222,0.029,0.1
0.231,0.0292,0.1
0.239,0.0299,0.1
0.248,0.0315,0.1
0.256,0.0329,0.1
0.265,0.0351,0.1
0.273,0.0358,0.0
0.281,0.0349,0.0
0.26,0.0279,0.1
0.269,0.0274,0.1
0.277,0.0275,0.1
0.288,0.029,0.1
0.296,0.0302,0.1
0.304,0.0309,0.0
0.312,0.0294,0.0
0.321,0.0277,0.1
0.33,0.0249,0.0
0.298,0.0174,0.1
0.305,0.0161,0.1
0.315,0.0159,0.1
0.323,0.017,0.1
0.331,0.0182,0.1
0.338,0.0198,0.1
0.347,0.0217,0.1
0.354,0.0228,0.0
0.361,0.0219,0.0
0.368,0.02,0.0
0.327,0.0123,0.1
0.335,0.0114,0.1
0.343,0.0113,0.1
0.351,0.0124,0.1
0.359,0.0136,0.1
0.367,0.0154,0.1
0.375,0.0171,0.1
0.383,0.018,0.0
0.39,0.0166,0.0
0.34,0.0097,0.1
0.348,0.0089,0.1
0.356,0.0093,0.1
0.364,0.0101,0.1
0.373,0.0118,0.1
0.382,0.0135,0.1
0.39,0.0153,0.1
0.399,0.0159,0.0
0.406,0.0147,0.0
0.347,0.0081,0.1
0.356,0.0072,0.1
0.364,0.0077,0.1
0.375,0.0087,0.1
0.383,0.0103,0.1
0.391,0.0119,0.1
0.401,0.0139,0.1
0.411,0.0159,0.1
0.42,0.017,0.0
0.352,0.0105,0.0
0.361,0.0091,0.1
0.37,0.0082,0.1
0.38,0.0086,0.1
0.391,0.0095,0.1
0.4,0.0109,0.1
0.41,0.0125,0.1
0.422,0.015,0.1
0.432,0.0158,0.0
0.441,0.015,0.0
0.366,0.0079,0.1
0.377,0.0075,0.1
0.386,0.0077,0.1
0.396,0.0088,0.1
0.407,0.0101,0.1
0.419,0.0122,0.1
0.428,0.0129,0.0
0.438,0.012,0.0
0.449,0.0094,0.0
0.365,0.0019,0.1
0.375,0.0005,0.1
0.386,0.0007,0.1
0.396,0.0013,0.1
0.406,0.0028,0.1
0.418,0.0045,0.1
0.429,0.0066,0.1
0.439,0.0083,0.1
0.449,0.0093,0.0
0.356,0.0033,0.1
0.368,0.0035,0.1
0.38,0.0042,0.1
0.391,0.0057,0.1
0.405,0.0073,0.1
0.415,0.0091,0.1
0.429,0.0111,0.1
0.439,0.0122,0.0
0.451,0.0112,0.0
0.364,0.0036,0.1
0.376,0.004,0.1
0.389,0.0049,0.1
0.402,0.0067,0.1
0.415,0.0083,0.1
0.427,0.0103,0.1
0.439,0.011,0.0
0.452,0.0101,0.0
0.345,0.003,0.1
0.357,0.0023,0.1
0.371,0.0025,0.1
0.385,0.0038,0.1
0.397,0.005,0.1
0.41,0.0069,0.1
0.424,0.0087,0.1
0.44,0.0113,0.1
0.454,0.012,0.0
0.342,0.0066,0.1
0.354,0.0068,0.1
0.368,0.0075,0.1
0.381,0.0088,0.1
0.398,0.0106,0.1
0.411,0.0124,0.1
0.426,0.0144,0.1
0.442,0.0167,0.1
0.46,0.0194,0.2
0.34,0.0172,0.1
0.355,0.0197,0.1
0.373,0.0226,0.1
0.39,0.0249,0.1
0.407,0.0273,0.1
0.425,0.0295,0.1
0.443,0.0319,0.1
0.464,0.0323,0.0
0.486,0.0308,0.1
0.355,0.0213,0.1
0.378,0.021,0.1
0.401,0.0208,0.1
0.424,0.0214,0.1
0.448,0.0218,0.1
0.471,0.0226,0.1
0.493,0.0232,0.1
0.521,0.0253,0.2
0.542,0.0269,0.1
0.368,0.019,0.1
0.391,0.0203,0.1
0.414,0.0217,0.1
0.439,0.0226,0.1
0.463,0.0237,0.1
0.488,0.0245,0.1
0.512,0.0244,0.0
0.536,0.0225,0.1
0.391,0.012,0.1
0.385,0.0112,0.1
0.406,0.0115,0.1
0.426,0.0118,0.1
0.451,0.0126,0.1
0.475,0.0132,0.1
0.5,0.0142,0.1
0.528,0.0156,0.2
0.428,0.0082,0.1
0.41,0.0095,0.1
0.393,0.0109,0.1
0.41,0.0119,0.1
0.435,0.0132,0.1
0.459,0.014,0.1
0.484,0.0151,0.1
0.509,0.0164,0.2
0.535,0.0183,0.1
0.445,0.0099,0.1
0.428,0.0115,0.1
0.412,0.0124,0.1
0.413,0.0137,0.1
0.439,0.0144,0.1
0.466,0.0156,0.1
0.493,0.0164,0.1
0.521,0.0182,0.2
0.477,0.0103,0.1
0.461,0.0121,0.1
0.447,0.0132,0.1
0.432,0.0148,0.1
0.42,0.0156,0.1
0.446,0.0167,0.1
0.477,0.0158,0.0
0.506,0.0141,0.1
0.503,0.0029,0.1
0.49,0.0027,0.1
0.476,0.0025,0.1
0.462,0.0031,0.1
0.447,0.0034,0.1
0.434,0.0043,0.1
0.449,0.0049,0.1
0.474,0.0062,0.2
0.522,0.002,0.1
0.508,0.0004,0.1
0.494,0.0005,0.1
0.481,0.0019,0.1
0.468,0.0026,0.1
0.456,0.0039,0.1
0.444,0.0046,0.1
